blogId,originalHref,finalAction,newHref,statusCode,isInternal,reason,suggestedRedirectFrom,suggestedRedirectTo
bad-credit-6-surprising-facts-you-need-to-know,https://www.australiancreditsolutions.com.au/,kept,https://www.australiancreditsolutions.com.au/,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.investopedia.com/terms/c/creditrating.asp,kept,https://www.investopedia.com/terms/c/creditrating.asp,200,false,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.investopedia.com/terms/c/creditrating.asp,kept,https://www.investopedia.com/terms/c/creditrating.asp,200,false,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.australiancreditsolutions.com.au/,kept,https://www.australiancreditsolutions.com.au/,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.australiancreditsolutions.com.au/,kept,https://www.australiancreditsolutions.com.au/,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.australiancreditsolutions.com.au/,kept,https://www.australiancreditsolutions.com.au/,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog_img/credit-repair-help-in-loan-approval/,removed,,404,true,no_canonical_match,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog_img/guide-to-credit-repair-without-fuss/,replaced,https://www.australiancreditsolutions.com.au/blog-details/guide-to-credit-repair-without-fuss-steps-to-boost-score,404,true,replaced_with_canonical,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog_img/credit-repair-help-in-loan-approval/,removed,,404,true,no_canonical_match,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog_img/guide-to-credit-repair-without-fuss/,replaced,https://www.australiancreditsolutions.com.au/blog-details/guide-to-credit-repair-without-fuss-steps-to-boost-score,404,true,replaced_with_canonical,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.equifax.com.au/personal/,kept,https://www.equifax.com.au/personal/,200,false,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://www.equifax.com.au/personal/,kept,https://www.equifax.com.au/personal/,200,false,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,kept,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,kept,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,kept,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/bad-credit-loans-how-to-get-a-loan-with-bad-credit,kept,https://australiancreditsolutions.com.au/blog-details/bad-credit-loans-how-to-get-a-loan-with-bad-credit,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/credit-fix-6-key-reasons-you-should-discuss-your-credit,kept,https://australiancreditsolutions.com.au/blog-details/credit-fix-6-key-reasons-you-should-discuss-your-credit,200,true,valid,,
bad-credit-6-surprising-facts-you-need-to-know,https://australiancreditsolutions.com.au/blog-details/top-5-credit-repair-companies-in-australia-comprehensive-reviews-comparisons,kept,https://australiancreditsolutions.com.au/blog-details/top-5-credit-repair-companies-in-australia-comprehensive-reviews-comparisons,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.experian.com.au/,kept,https://www.experian.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.experian.com.au/,kept,https://www.experian.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.facebook.com/AustralianCreditLawyers,kept,https://www.facebook.com/AustralianCreditLawyers,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.facebook.com/AustralianCreditLawyers,kept,https://www.facebook.com/AustralianCreditLawyers,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.australiancreditlawyers.com.au/testimonials,kept,https://www.australiancreditlawyers.com.au/testimonials,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://www.australiancreditlawyers.com.au/testimonials,kept,https://www.australiancreditlawyers.com.au/testimonials,200,false,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,kept,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,kept,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,kept,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/bad-credit-loans-how-to-get-a-loan-with-bad-credit,kept,https://australiancreditsolutions.com.au/blog-details/bad-credit-loans-how-to-get-a-loan-with-bad-credit,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/top-5-credit-repair-companies-in-australia-comprehensive-reviews-comparisons,kept,https://australiancreditsolutions.com.au/blog-details/top-5-credit-repair-companies-in-australia-comprehensive-reviews-comparisons,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditsolutions.com.au/blog-details/credit-fix-6-key-reasons-you-should-discuss-your-credit,kept,https://australiancreditsolutions.com.au/blog-details/credit-fix-6-key-reasons-you-should-discuss-your-credit,200,true,valid,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditlawyers.com.au/blog_img/having-bad-credits-why-youll-never-succeed/,removed,,404,false,heuristic_fixes_failed,,
bad-credit-borrowers-5-things-you-should-never-do,https://australiancreditlawyers.com.au/blog_img/having-bad-credits-why-youll-never-succeed/,removed,,404,false,heuristic_fixes_failed,,
bad-credit-can-cost-you-money-here-s-why,https://www.australiancreditlawyers.com.au/testimonials,kept,https://www.australiancreditlawyers.com.au/testimonials,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.facebook.com/AustralianCreditLawyers,kept,https://www.facebook.com/AustralianCreditLawyers,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.facebook.com/AustralianCreditLawyers,kept,https://www.facebook.com/AustralianCreditLawyers,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.youtube.com/watch?v=JbVox8a3pHg,kept,https://www.youtube.com/watch?v=JbVox8a3pHg,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.facebook.com/AustralianCreditLawyers,kept,https://www.facebook.com/AustralianCreditLawyers,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,kept,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,kept,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,kept,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/bad-credit-loans-how-to-get-a-loan-with-bad-credit,kept,https://australiancreditsolutions.com.au/blog-details/bad-credit-loans-how-to-get-a-loan-with-bad-credit,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/top-5-credit-repair-companies-in-australia-comprehensive-reviews-comparisons,kept,https://australiancreditsolutions.com.au/blog-details/top-5-credit-repair-companies-in-australia-comprehensive-reviews-comparisons,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditsolutions.com.au/blog-details/credit-fix-6-key-reasons-you-should-discuss-your-credit,kept,https://australiancreditsolutions.com.au/blog-details/credit-fix-6-key-reasons-you-should-discuss-your-credit,200,true,valid,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditlawyers.com.au/blog_img/credit-repair-tips-and-loan-approval/,removed,,404,false,heuristic_fixes_failed,,
bad-credit-can-cost-you-money-here-s-why,https://australiancreditlawyers.com.au/blog_img/credit-repair-tips-and-loan-approval/,removed,,404,false,heuristic_fixes_failed,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.experian.com.au/,kept,https://www.experian.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.experian.com.au/,kept,https://www.experian.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.illion.com.au/,kept,https://www.illion.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.equifax.com.au/personal/,kept,https://www.equifax.com.au/personal/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.facebook.com/AustralianCreditLawyers,kept,https://www.facebook.com/AustralianCreditLawyers,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.equifax.com.au/personal/,kept,https://www.equifax.com.au/personal/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.australiancreditlawyers.com.au/testimonials,kept,https://www.australiancreditlawyers.com.au/testimonials,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.australiancreditlawyers.com.au/testimonials,kept,https://www.australiancreditlawyers.com.au/testimonials,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.australiancreditlawyers.com.au/,kept,https://www.australiancreditlawyers.com.au/,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.facebook.com/AustralianCreditLawyers,kept,https://www.facebook.com/AustralianCreditLawyers,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://www.instagram.com/australiancreditlawyers/?hl=en,kept,https://www.instagram.com/australiancreditlawyers/?hl=en,200,false,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,kept,https://australiancreditsolutions.com.au/blog-details/remove-negative-credit-items-australia-2025,200,true,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-in-australia-separating-myths-from-facts,200,true,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,kept,https://australiancreditsolutions.com.au/blog-details/the-legal-side-of-credit-repair-key-laws-what-you-need-to-know,200,true,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-darwin,200,true,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,kept,https://australiancreditsolutions.com.au/blog-details/how-does-a-young-person-build-credit-in-australia-a-comprehensive-guide,200,true,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-hobart,200,true,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,kept,https://australiancreditsolutions.com.au/blog-details/credit-repair-perth,200,true,valid,,
bad-credit-car-buying-tips-how-to-secure-a-loan,https://australiancreditlawyers.com.au/blog_img/credit-repair-in-australia-can-help-you-buy-a-home-or-car/,removed,,404,false,heuristic_fixes_failed,,
